id,exam,year,session,number,dataset_status,question_type,category,subcategory,topic,classification_confidence,classification_status,case_id,case_text,preceding_context_ids,question,choices,correct_answers,accepted_answer_sets,correct_answer_value,special_status,requires_image,excluded,exclusion_reason,needs_review,review_reasons,question_url,question_pages,answer_url,answer_page
108-AM-102,108,2019,AM,102,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-04,"A さん(cid:31)89 歳、女性!は、息子夫婦と(cid:5)人暮らし。障害高齢者の日常生活自立度判
定基準 A-2。腹部膨満感とふらつきを自覚したため受診したところ、原発不明の癌
による多臓器への転移と腹水貯留が認められ、入院した。入院時に、医師から A さ
んと家族に、回復の見込みが低いことが伝えられた。看護師に、A さんは｢もう十分
長生きできましたから、自然に最期を迎えたいです｣と話した。
身体所見：身長 148 cm、体重 43 kg、腹囲 80 cm。体温 36.8 ℃、血圧 128/80 mmHg、
経皮的動脈血酸素飽和度’SpO2*97 %。意識レベル清明。
検査所見：Hb 6.9 g/dL、総 蛋 白 4.5 g/dL、ア ル ブ ミ ン 2.9 g/dL、AST ’GOT* 45
IU/L’U/L*、ALT’GPT*60 IU/L’U/L*、Na 130 mEq/L、K 4.2 mEq/L。","[""108-AM-100"", ""108-AM-101""]","(cid:4)週後、A さんは反応がなくなり、尿量の減少、血圧の低下、下顎呼吸、チア
ノーゼがみられるようになり、家族が病室に集まった。｢最期に何かしてあげたい
けれど、何ができるのかわかりません｣と看護師に話した。
家族に対する看護師の対応で最も優先順位が高いのはどれか。","[""A さんに話しかけるように勧める。"", ""A さんの全身清拭を行うように勧める。"", ""A さんの背部にクッションを入れるように勧める。"", ""A さんの好んでいた服に着がえさせるように勧める。""]",[1],[[1]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[43],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-103,108,2019,AM,103,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-05,"A ちゃん(cid:31)(cid:4)歳(cid:11)か月、男児!は、(cid:7)日前から発熱し、自宅近くのかかりつけ医に
通院していたが解熱せず、昨日から眼球結膜の充血、口唇の発赤と亀裂が出現したた
め入院した。診察では、体幹の発疹と手足の浮腫もあり、川崎病および脱水症と診断
Kawasaki disease dehydration
された。A ちゃんに対し、点滴静脈内注射による脱水症の治療が開始され、左手掌
dehydration
から前腕までシーネで固定された。A ちゃんは機嫌が悪く、両手をバタバタと上下
に動かしながら泣いている。左手背の留置針刺入部には、腫脹や発赤はない。",[],A ちゃんに対する看護師の対応で最も適切なのはどれか。,"[""四肢の抑制を行う。"", ""気をそらすよう工夫する。"", ""点滴静脈内注射のラインを短くする。"", ""点滴静脈内注射の必要性を説明する。""]",[2],[[2]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[44],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-104,108,2019,AM,104,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-05,"A ちゃん(cid:31)(cid:4)歳(cid:11)か月、男児!は、(cid:7)日前から発熱し、自宅近くのかかりつけ医に
通院していたが解熱せず、昨日から眼球結膜の充血、口唇の発赤と亀裂が出現したた
め入院した。診察では、体幹の発疹と手足の浮腫もあり、川崎病および脱水症と診断
Kawasaki disease dehydration
された。A ちゃんに対し、点滴静脈内注射による脱水症の治療が開始され、左手掌
dehydration
から前腕までシーネで固定された。A ちゃんは機嫌が悪く、両手をバタバタと上下
に動かしながら泣いている。左手背の留置針刺入部には、腫脹や発赤はない。","[""108-AM-103""]","A ちゃんの血液検査の結果は、白血球 15,000/μL、血小板 45 万/μL、CRP 4.8
mg/dL であり、心臓超音波検査に異常はなかった。γ-グロブリン製剤の点滴静脈
内注射が開始された。10 分後に A ちゃんは腹部をかきはじめ、全身にかゆみを伴
う膨隆疹と喘鳴、口唇のチアノーゼが出現した。
A ちゃんの状態として最も考えられるのはどれか。","[""イレウス\nileus"", ""心筋梗塞\nmyocardial infarction"", ""アレルギー反応"", ""クループ症侯群\ncroup syndrome""]",[3],[[3]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[44],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-105,108,2019,AM,105,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-05,"A ちゃん(cid:31)(cid:4)歳(cid:11)か月、男児!は、(cid:7)日前から発熱し、自宅近くのかかりつけ医に
通院していたが解熱せず、昨日から眼球結膜の充血、口唇の発赤と亀裂が出現したた
め入院した。診察では、体幹の発疹と手足の浮腫もあり、川崎病および脱水症と診断
Kawasaki disease dehydration
された。A ちゃんに対し、点滴静脈内注射による脱水症の治療が開始され、左手掌
dehydration
から前腕までシーネで固定された。A ちゃんは機嫌が悪く、両手をバタバタと上下
に動かしながら泣いている。左手背の留置針刺入部には、腫脹や発赤はない。","[""108-AM-103"", ""108-AM-104""]","A ちゃんの心臓超音波検査結果では、冠状動脈瘤の所見はなかった。A ちゃん
coronary artery aneurysm
は、全身状態が安定したため退院することになった。
看護師から A ちゃんの家族への退院指導で適切なのはどれか。","[""運動の制限がある。"", ""定期受診が必要である。"", ""水分摂取量の制限がある。"", ""保育所への通所は(cid:2)週間禁止する。""]",[2],[[2]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[45],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-106,108,2019,AM,106,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-06,"A さん(cid:31)34 歳、初産婦!は、夫(cid:31)37 歳、会社員!と(cid:2)人暮らし。事務の仕事をしてい
る。身長 157 cm、非妊時体重 54 kg。妊娠 24 週(cid:6)日の妊婦健康診査時の体重 58 kg
で(cid:6)週前から 1.5 kg 増加している。血圧 128/88 mmHg。尿蛋白(cid:31)案!、尿糖(cid:31)安!。浮
腫(cid:31)案!。Hb 10 g/dL、Ht 30 %。子宮底長 22.5 cm、腹囲 84 cm。胎児推定体重 700
g。非妊時より白色の腟分泌物は多いが、搔痒感はない。",[],A さんの妊婦健康診査時のアセスメントで適切なのはどれか。,"[""妊娠性貧血\nanemia of pregnancy"", ""腟カンジダ症\nvaginal candidiasis"", ""胎児発育不全’FGR*\nfetal growth restriction"", ""妊娠高血圧症候群’HDP*\nhypertensive disorders of pregnancy""]",[1],[[1]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[46],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-107,108,2019,AM,107,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-06,"A さん(cid:31)34 歳、初産婦!は、夫(cid:31)37 歳、会社員!と(cid:2)人暮らし。事務の仕事をしてい
る。身長 157 cm、非妊時体重 54 kg。妊娠 24 週(cid:6)日の妊婦健康診査時の体重 58 kg
で(cid:6)週前から 1.5 kg 増加している。血圧 128/88 mmHg。尿蛋白(cid:31)案!、尿糖(cid:31)安!。浮
腫(cid:31)案!。Hb 10 g/dL、Ht 30 %。子宮底長 22.5 cm、腹囲 84 cm。胎児推定体重 700
g。非妊時より白色の腟分泌物は多いが、搔痒感はない。","[""108-AM-106""]","妊婦健康診査後、A さんは看護師に｢毎朝 30 分、電車内で立ち続けているので
職場までの通勤がとても疲れます｣と話した。看護師は A さんに、就労する妊娠中
の女性に関する制度について説明した。
A さんがこの時点で取得できるのはどれか。","[""産前休業"", ""時差出勤"", ""就業の制限"", ""所定労働時間の短縮""]",[2],[[2]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[46],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-108,108,2019,AM,108,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-06,"A さん(cid:31)34 歳、初産婦!は、夫(cid:31)37 歳、会社員!と(cid:2)人暮らし。事務の仕事をしてい
る。身長 157 cm、非妊時体重 54 kg。妊娠 24 週(cid:6)日の妊婦健康診査時の体重 58 kg
で(cid:6)週前から 1.5 kg 増加している。血圧 128/88 mmHg。尿蛋白(cid:31)案!、尿糖(cid:31)安!。浮
腫(cid:31)案!。Hb 10 g/dL、Ht 30 %。子宮底長 22.5 cm、腹囲 84 cm。胎児推定体重 700
g。非妊時より白色の腟分泌物は多いが、搔痒感はない。","[""108-AM-106"", ""108-AM-107""]","A さんは夫に付き添われ、妊娠 35 週(cid:6)日に妊婦健康診査を受けた。体重 62 kg、
血圧 126/76 mmHg。尿蛋白(cid:31)安!、尿糖(cid:31)安!。浮腫(cid:31)案!。子宮底長 30 cm、腹囲 88
cm。A さんは看護師に｢膝の裏の血管が膨らんで、青く浮き出てきました。夕方に
なると足がだるくなり、夕食の準備のため立っているとつらくなります｣と言う。
A さんへの指導で適切なのはどれか。(cid:2)つ選べ。","[""｢水分を控えましょう｣"", ""｢体重を減らしましょう｣"", ""｢ガードルを着用しましょう｣"", ""｢弾性ストッキングを着用しましょう｣"", ""｢寝るときは足を高くして横になりましょう｣""]","[4, 5]","[[4, 5]]",,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[47],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-109,108,2019,AM,109,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-07,"A さん(cid:31)30 歳、初産婦、会社員!は、夫と(cid:2)人暮らし。妊娠 38 週(cid:11)日で 3,200 g の
児を正常分娩した。分娩後から母児同室を開始しており、母乳育児を希望している。",[],"産褥(cid:2)日。乳房の緊満はなく、熱感がある。初乳から移行乳へと変化している。
A さんの児の抱き方はぎこちなく、乳頭をくわえさせるのに時間がかかっている。
産褥(cid:4)日から(cid:2)日にかけた 24 時間で、14 回の直接授乳をしている。児の体重は
3,060 g で、体重減少率は 4.4 %、排尿は(cid:5)回/日、排便は(cid:2)回/日である。A さん
は｢あまり母乳が出ていないようですが、人工乳を足した方がよいですか｣と看護師
に相談した。
この時、看護師がアセスメントする項目で最も重要なのはどれか。","[""直接授乳の回数"", ""母乳の分泌状態"", ""児の体重減少率"", ""児の排泄状況""]",[3],[[3]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[48],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-110,108,2019,AM,110,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-07,"A さん(cid:31)30 歳、初産婦、会社員!は、夫と(cid:2)人暮らし。妊娠 38 週(cid:11)日で 3,200 g の
児を正常分娩した。分娩後から母児同室を開始しており、母乳育児を希望している。","[""108-AM-109""]","産褥(cid:5)日。A さんの子宮底は臍下(cid:5)横指、硬度は硬い。悪露は血性少量であっ
た。乳房は左右とも全体的に硬く触れ、熱感と発赤があり痛みを訴えている。乳汁
分泌状態は、乳管口は開口数左右(cid:7)本ずつ、移行乳の分泌を認める。A さんのバ
イタルサインは体温 37.9 ℃、脈拍 72/分、血圧 108/60 mmHg であった。
A さんの状態として最も考えられるのはどれか。","[""産褥熱\npuerperal fever"", ""子宮復古不全\nsub-involution of the uterus"", ""乳腺炎\nmastitis"", ""乳房緊満\nbreast fullness""]","[3, 4]","[[3], [4]]",,複数正答,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[48],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-111,108,2019,AM,111,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-07,"A さん(cid:31)30 歳、初産婦、会社員!は、夫と(cid:2)人暮らし。妊娠 38 週(cid:11)日で 3,200 g の
児を正常分娩した。分娩後から母児同室を開始しており、母乳育児を希望している。","[""108-AM-109"", ""108-AM-110""]","産褥(cid:6)日。A さんは乳頭を児にうまくくわえさせられず｢上手におっぱいがあげ
られない。退院してからも続けていけるか心配です｣と言う。A さんの乳房からは
移行乳の分泌がみられる。児の体重は 3,040 g、排尿は(cid:7)回/日、排便は(cid:6)回/日で
ある。
A さんへの授乳時のアドバイスとして、適切なのはどれか。(cid:2)つ選べ。","[""(cid:5)時間ごとに授乳させる。"", ""児が前屈姿勢になるように支える。"", ""児が 泣している時に授乳させる。"", ""児の舌の上に乳頭がのるようにくわえさせる。"", ""児が大きく口を開けたタイミングで乳頭をくわえさせる。""]","[4, 5]","[[4, 5]]",,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[49],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-112,108,2019,AM,112,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-08,"A さん(cid:31)37 歳、女性、会社員!は、(cid:4)人暮らし。11 月に経理部へ異動となった。新
しい人間関係と慣れない仕事で帰宅後も緊張が取れず、眠れない日が続いていた。異
動から(cid:5)週目の朝、会社のエレベーターに乗ると、息苦しさ、動悸からパニック発作
を起こした。その後も不眠とパニック発作が出現したため、異動から(cid:2)か月後、精神
科クリニックを受診し、パニック障害と診断された。主治医からは、短時間型の睡眠
panic disorder
薬と選択的セロトニン再取り込み阻害薬’SSRI*が処方された。また、職場の協力を
得て仕事量の調整をしてもらうことになった。受診から(cid:7)日後、A さんから｢昨日の
朝から気分が悪くなり、下痢をするようになった｣と電話があった。",[],受診後のA さんの状況に対する看護師のアセスメントで適切なのはどれか。,"[""ストレスの増大"", ""うつ症状の悪化"", ""睡眠薬の持ち越し効果"", ""SSRI の副作用’有害事象*""]",[4],[[4]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[50],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-113,108,2019,AM,113,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-08,"A さん(cid:31)37 歳、女性、会社員!は、(cid:4)人暮らし。11 月に経理部へ異動となった。新
しい人間関係と慣れない仕事で帰宅後も緊張が取れず、眠れない日が続いていた。異
動から(cid:5)週目の朝、会社のエレベーターに乗ると、息苦しさ、動悸からパニック発作
を起こした。その後も不眠とパニック発作が出現したため、異動から(cid:2)か月後、精神
科クリニックを受診し、パニック障害と診断された。主治医からは、短時間型の睡眠
panic disorder
薬と選択的セロトニン再取り込み阻害薬’SSRI*が処方された。また、職場の協力を
得て仕事量の調整をしてもらうことになった。受診から(cid:7)日後、A さんから｢昨日の
朝から気分が悪くなり、下痢をするようになった｣と電話があった。","[""108-AM-112""]","受診から(cid:4)か月後、A さんは 11 階の職場に向かう途中、エレベーターの中でパ
ニック発作を再び起こした。その時は、息が止まってしまうように感じた。それ以
来、エレベーターを見ると、また同じようになってしまうかもしれないと思うよう
になり、怖くて乗れなくなり、仕事にも支障が出るようになった。
A さんへの看護師の対応で最も適切なのはどれか。","[""｢エレベーターの中で息が止まる｣という認知による感情・行動を修正する。"", ""同じ症状を持つ人々との話し合いを通じて症状の軽減を図る。"", ""抗うつ薬の効果についての正しい知識を教育する。"", ""ロールプレイを通じて社会生活技能を訓練する。""]",[1],[[1]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[50],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-114,108,2019,AM,114,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-08,"A さん(cid:31)37 歳、女性、会社員!は、(cid:4)人暮らし。11 月に経理部へ異動となった。新
しい人間関係と慣れない仕事で帰宅後も緊張が取れず、眠れない日が続いていた。異
動から(cid:5)週目の朝、会社のエレベーターに乗ると、息苦しさ、動悸からパニック発作
を起こした。その後も不眠とパニック発作が出現したため、異動から(cid:2)か月後、精神
科クリニックを受診し、パニック障害と診断された。主治医からは、短時間型の睡眠
panic disorder
薬と選択的セロトニン再取り込み阻害薬’SSRI*が処方された。また、職場の協力を
得て仕事量の調整をしてもらうことになった。受診から(cid:7)日後、A さんから｢昨日の
朝から気分が悪くなり、下痢をするようになった｣と電話があった。","[""108-AM-112"", ""108-AM-113""]","A さんのパニック発作は消失し、不眠も改善したため、睡眠薬の処方は終了と
なった。A さんは｢もともと手足が冷えて寝つきが悪かったから、睡眠薬がなくな
ることが少し心配です。自分で工夫できることはあるでしょうか｣と看護師に尋ね
てきた。看護師が以前の睡眠状況を尋ねると、睡眠時間は 23 時から(cid:11)時までの(cid:12)
時間であったこと、手足が冷えて眠れない時は熱いシャワーを浴びてから布団に
入っていたことを話した。
A さんの睡眠へのセルフケアに対する看護師の指導で適切なのはどれか。","[""｢休日は昼まで寝るようにしましょう｣"", ""｢布団に入る時間を 21 時に早めましょう｣"", ""｢ぬるい温度のお風呂にゆっくり入るようにしましょう｣"", ""｢眠れるまで布団の中でじっとしているようにしましょう｣""]",[3],[[3]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[51],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-115,108,2019,AM,115,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-09,"A さん(cid:31)75 歳、女性!は、夫とは(cid:5)年前に死別し、(cid:4)人暮らし。喫煙歴があり、(cid:7)
年前に慢性閉塞性肺疾患と診断された。長女は隣県に住んでおり、時々様子を見に来
chronic obstructive pulmonary disease
ている。A さんは受診を継続しながら、ほぼ自立して生活していた。今回、咳・痰
の症状に加え呼吸困難が増強したため入院となった。入院後は酸素療法(cid:31)鼻カニュー
レ：(cid:2)L/分!と薬物療法を受け、症状が改善し、在宅酸素療法を導入し退院すること
になった。A さんは初めて要介護認定を受けたところ、要支援(cid:2)であった。",[],"病棟看護師が A さんに行う在宅酸素療法に関する指導で適切なのはどれか。(cid:2)
つ選べ。","[""電磁調理器の使用を勧める。"", ""外出時にデマンドバルブの作動を確認する。"", ""在宅酸素療法の機材が介護保険で給付される。"", ""酸素濃縮器は日当たりのよいところに設置する。"", ""呼吸困難時に A さんの判断で酸素流量を変更してよい。""]","[1, 2]","[[1, 2]]",,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[52],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-116,108,2019,AM,116,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-09,"A さん(cid:31)75 歳、女性!は、夫とは(cid:5)年前に死別し、(cid:4)人暮らし。喫煙歴があり、(cid:7)
年前に慢性閉塞性肺疾患と診断された。長女は隣県に住んでおり、時々様子を見に来
chronic obstructive pulmonary disease
ている。A さんは受診を継続しながら、ほぼ自立して生活していた。今回、咳・痰
の症状に加え呼吸困難が増強したため入院となった。入院後は酸素療法(cid:31)鼻カニュー
レ：(cid:2)L/分!と薬物療法を受け、症状が改善し、在宅酸素療法を導入し退院すること
になった。A さんは初めて要介護認定を受けたところ、要支援(cid:2)であった。","[""108-AM-115""]","退院後の生活での問題点の確認のため、カンファレンスを開催することになっ
た。A さんは、自宅での療養を強く希望しており、(cid:2)L/分の酸素投与下で呼吸状
態や日常生活動作’ADL*については入院前と同程度まで回復してきているが、ま
だ退院後の買い物や洗濯などは負荷が強く、支援が必要と判断された。また、A
さんは、呼吸困難の再発について不安を訴えている。
カンファレンスの検討内容で優先度が高いのはどれか。","[""電動ベッドの導入"", ""娘の居宅への転居"", ""急性増悪時の対応方法"", ""介護予防短期入所生活介護の利用""]",[3],[[3]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[52],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-117,108,2019,AM,117,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-09,"A さん(cid:31)75 歳、女性!は、夫とは(cid:5)年前に死別し、(cid:4)人暮らし。喫煙歴があり、(cid:7)
年前に慢性閉塞性肺疾患と診断された。長女は隣県に住んでおり、時々様子を見に来
chronic obstructive pulmonary disease
ている。A さんは受診を継続しながら、ほぼ自立して生活していた。今回、咳・痰
の症状に加え呼吸困難が増強したため入院となった。入院後は酸素療法(cid:31)鼻カニュー
レ：(cid:2)L/分!と薬物療法を受け、症状が改善し、在宅酸素療法を導入し退院すること
になった。A さんは初めて要介護認定を受けたところ、要支援(cid:2)であった。","[""108-AM-115"", ""108-AM-116""]","A さんの退院後、訪問介護員は日常生活の支援のために週(cid:4)回、訪問看護師は
健康状態の確認と在宅酸素療法等について必要な指導を行うため月(cid:2)回訪問するこ
ととなった。退院後(cid:2)週。訪問看護師が訪問すると、A さんは時々、食後に軽い
呼吸困難が生じると訴えた。
この時の訪問看護師の指導で適切なのはどれか。","[""(cid:4)回の食事量を減らし、食事回数を増やす。"", ""買い物を兼ねた外出の頻度を減らす。"", ""食事の準備は訪問介護員に任せる。"", ""食後すぐに排泄をする。""]",[1],[[1]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[53],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-118,108,2019,AM,118,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-10,"A さん(cid:31)81 歳、女性!は、(cid:4)人暮らし。(cid:12)年前から糖 尿 病、高血圧症、便秘症で
diabetes mellitus hypertension constipation
病院の内科に定期的に通院しており、近所に住む長女が時々様子を見に来ていた。本
日、長女が A さん宅を訪ねたところ、A さんは床に倒れて起き上がれなくなってい
た。受診の結果、胸椎と腰椎の圧迫骨折で病院に入院した。入院時、A さんは病棟
compression fracture
看護師に｢朝食は食べていません。朝の薬を飲んだと思うが、はっきり覚えてません。
家に帰ればわかります｣と話した。病棟看護師が体のことで心配なことはあるかを問
うと｢この半年で体重が(cid:2)kg 減りました。最近は疲れやすく歩くのもゆっくりで、握
力も弱くなり荷物を持つのがつらいです。このまま寝たきりになるのではないかと不
安です｣と話した。内科のカルテには(cid:4)か月前の計測で身長 150 cm、体重 41 kg と記
載されていた。入院時のバイタルサインは、体温 36.6 ℃、呼吸数 16/分、脈拍
80/分、血圧 144/88 mmHg。血糖値 114 mg/dL で、軽度の皮膚湿潤があった。改訂
長谷川式簡易知能評価スケールは 29 点であった。",[],入院時のアセスメントで適切なのはどれか。,"[""頻脈がある。"", ""低血糖である。"", ""フレイルである。"", ""高度な認知機能の低下がある。""]",[3],[[3]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[54],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
108-AM-119,108,2019,AM,119,pending_review,状況設定問題,,,,,pending_review,108-AM-CASE-10,"A さん(cid:31)81 歳、女性!は、(cid:4)人暮らし。(cid:12)年前から糖 尿 病、高血圧症、便秘症で
diabetes mellitus hypertension constipation
病院の内科に定期的に通院しており、近所に住む長女が時々様子を見に来ていた。本
日、長女が A さん宅を訪ねたところ、A さんは床に倒れて起き上がれなくなってい
た。受診の結果、胸椎と腰椎の圧迫骨折で病院に入院した。入院時、A さんは病棟
compression fracture
看護師に｢朝食は食べていません。朝の薬を飲んだと思うが、はっきり覚えてません。
家に帰ればわかります｣と話した。病棟看護師が体のことで心配なことはあるかを問
うと｢この半年で体重が(cid:2)kg 減りました。最近は疲れやすく歩くのもゆっくりで、握
力も弱くなり荷物を持つのがつらいです。このまま寝たきりになるのではないかと不
安です｣と話した。内科のカルテには(cid:4)か月前の計測で身長 150 cm、体重 41 kg と記
載されていた。入院時のバイタルサインは、体温 36.6 ℃、呼吸数 16/分、脈拍
80/分、血圧 144/88 mmHg。血糖値 114 mg/dL で、軽度の皮膚湿潤があった。改訂
長谷川式簡易知能評価スケールは 29 点であった。","[""108-AM-118""]","入院後、A さんに活性型ビタミン D 製剤と鎮痛薬、胃薬が追加で処方された。
追加された薬の説明は薬剤師から受けていたが、A さんは病棟看護師に｢薬は飲み
たくない｣と訴えた。
A さんの訴えに対して病棟看護師が行う対応で最も適切なのはどれか。","[""医師に相談する。"", ""薬を一包化する。"", ""服薬の必要性を説明する。"", ""服薬に対する思いを聞く。"", ""薬剤師に説明してもらう。""]",[4],[[4]],,,false,false,,true,"[""PDF文字の未解決グリフ"", ""分野分類・原本照合の未実施"", ""科目分類が未確認""]",https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05a_01.pdf,[55],https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/topics/dl/tp190415-05seitou.pdf,1
